id,label,timeset,fan_count,category,username,users_can_post,link,post_activity,talking_about_count
160612367313164,Cults,,215479,Musician/Band,cultscultscults,yes,https://www.facebook.com/cultscultscults/,0.01,219
256516756728,Big K.R.I.T.,,951917,Musician/Band,BigKritMusic,no,https://www.facebook.com/BigKritMusic/,0.01,28263
6416249137,Frank Turner,,309012,Musician/Band,frankturnermusic,yes,https://www.facebook.com/frankturnermusic/,0.15,7198
13879391977,Swans,,216297,Musician/Band,SwansOfficial,yes,https://www.facebook.com/SwansOfficial/,0.02,4487
180868308611565,Purity Ring,,388917,Musician/Band,purityringmusic,yes,https://www.facebook.com/purityringmusic/,0.01,640
7064128309,Mike Birbiglia,,158173,Comedian,birbigfans,yes,https://www.facebook.com/birbigfans/,0.06,1147
229575490475158,Divine Fits,,26763,Musician/Band,divinefits,yes,https://www.facebook.com/divinefits/,0.0,26
65481678071,Holy Ghost!,,86499,Musician/Band,HolyGhostNYC,yes,https://www.facebook.com/HolyGhostNYC/,0.0,106
143101275718906,Paper Diamond,,272402,Musician/Band,PAPERDIAMOND,yes,https://www.facebook.com/PAPERDIAMOND/,0.0,251
288846824561031,Earl Sweatshirt,,871040,Musician/Band,EarlSweatshirtMusic,yes,https://www.facebook.com/EarlSweatshirtMusic/,0.01,1229
152782431405699,The Vaccines,,599862,Musician/Band,thevaccines,yes,https://www.facebook.com/thevaccines/,0.01,547
35521441800,A-Trak,,465938,Musician/Band,atrak,yes,https://www.facebook.com/atrak/,0.03,5431
47507062915,The Tallest Man On Earth,,363645,Musician/Band,thetallestmanonearthofficial,yes,https://www.facebook.com/thetallestmanonearthofficial/,0.01,4532
124916000949326,Father John Misty,,271984,Musician/Band,fatherjohnmisty,yes,https://www.facebook.com/fatherjohnmisty/,0.07,17370
255036487841171,Noam Pikelny,,18801,Musician/Band,noampikelny,yes,https://www.facebook.com/noampikelny/,0.01,96
144478772240146,Dirty Projectors,,132717,Musician/Band,dirtyprojectors,yes,https://www.facebook.com/dirtyprojectors/,0.01,238
107343989324200,Porter Robinson,,886324,Musician/Band,porterrobinsonmusic,yes,https://www.facebook.com/porterrobinsonmusic/,0.01,18771
7178551770,Dwight Yoakam,,1182888,Musician/Band,dwightyoakam,yes,https://www.facebook.com/dwightyoakam/,0.29,11988
6720778769,Sam Bush,,69371,Musician/Band,sambushband,yes,https://www.facebook.com/sambushband/,0.06,2831
51203778235,Wolfgang Gartner,,881638,Musician/Band,djwolfganggartner,no,https://www.facebook.com/djwolfganggartner/,0.0,616
153679928035576,Billy Idol,,1838206,Musician/Band,BillyIdol,yes,https://www.facebook.com/BillyIdol/,0.06,2138
384408923304,THE GASLIGHT ANTHEM,,316363,Musician/Band,thegaslightanthem,yes,https://www.facebook.com/thegaslightanthem/,0.01,256
6727361238,Gov't Mule,,387291,Musician/Band,govtmule,yes,https://www.facebook.com/govtmule/,0.23,7741
115919621825432,Glen Hansard,,330795,Musician/Band,GlenHansardMusic,yes,https://www.facebook.com/GlenHansardMusic/,0.04,2467
12350780802,Boys Noize,,665668,Musician/Band,boysnoize,yes,https://www.facebook.com/boysnoize/,0.02,2376
35478245776,Tame Impala,,1453988,Musician/Band,tameimpala,yes,https://www.facebook.com/tameimpala/,0.0,2984
70358446004,"""""Weird Al"""" Yankovic",,1776155,Musician/Band,weirdal,yes,https://www.facebook.com/weirdal/,0.0,2912
118907304865324,ASAP Rocky,,6045734,Musician/Band,asaprocky,no,https://www.facebook.com/asaprocky/,0.01,9628
78895159457,Edward Sharpe and the Magnetic Zeros,,860944,Musician/Band,themagneticzeros,yes,https://www.facebook.com/themagneticzeros/,0.01,873
112967272050444,Cat Power,,70625,Author,,no,https://www.facebook.com/pages/Cat-Power/112967272050444,0.0,0
10618182740,Beach House,,613310,Musician/Band,beachhouse,yes,https://www.facebook.com/beachhouse/,0.0,926
8888384363,ZZ Top,,4965696,Musician/Band,ZZTop,yes,https://www.facebook.com/ZZTop/,0.02,6116
113591595350795,NAS,,4956453,Musician/Band,Nas,yes,https://www.facebook.com/Nas/,0.04,13962
565901493444524,Preservation Hall Jazz Band,,52903,Musician/Band,preservationhalljazzband,yes,https://www.facebook.com/preservationhalljazzband/,0.06,542
103816536323494,Preservation Hall Jazz Band,,7323,Interest,,no,https://www.facebook.com/pages/Preservation-Hall-Jazz-Band/103816536323494,0.0,0
159084110075,Zigaboo Modeliste,,21385,Musician/Band,zigaboomodeliste,yes,https://www.facebook.com/zigaboomodeliste/,0.02,567
122530456601,John Oates,,141076,Musician/Band,johnoatesmusic,yes,https://www.facebook.com/johnoatesmusic/,0.06,1811
155637981129080,Jim James,,51693,Musician/Band,jimjamesmusic,no,https://www.facebook.com/jimjamesmusic/,0.01,94
8041111020,Animal Collective,,574385,Musician/Band,anmlcollective,yes,https://www.facebook.com/anmlcollective/,0.01,1185
14791099177,Grizzly Bear,,682245,Musician/Band,grizzlybear,yes,https://www.facebook.com/grizzlybear/,0.02,4408
63224190085,Passion Pit,,1316403,Musician/Band,passionpitofficial,no,https://www.facebook.com/passionpitofficial/,0.0,1107
288143304615935,David Byrne & St. Vincent,,29079,Musician/Band,LoveThisGiant,no,https://www.facebook.com/LoveThisGiant/,0.0,14
124326571331,The Lumineers,,2329256,Musician/Band,TheLumineers,yes,https://www.facebook.com/TheLumineers/,0.1,7123
57878559811,Wu-Tang Clan,,5722598,Musician/Band,wutangclan,no,https://www.facebook.com/wutangclan/,0.01,8939
153213885830,R. Kelly,,7104304,Musician/Band,Rkelly,yes,https://www.facebook.com/Rkelly/,0.64,81314
8290410420,Wilco,,665114,Musician/Band,wilcohq,yes,https://www.facebook.com/wilcohq/,0.04,3920
6747251459,Björk,,3204027,Musician/Band,bjork,no,https://www.facebook.com/bjork/,0.01,4588
182736663312,Paul McCartney,,6914134,Musician/Band,PaulMcCartney,yes,https://www.facebook.com/PaulMcCartney/,0.03,42200
175873149115067,Bonnaroo Chris,,4337,Artist,BonnarooChris,yes,https://www.facebook.com/BonnarooChris/,0.03,87
440031432717806,On the Beach - A Sandy Relief Concert,,501,Community,,yes,https://www.facebook.com/On-the-Beach-A-Sandy-Relief-Concert-440031432717806/,0.0,0
323271004355493,Samsonite,,868565,Bags & Luggage Store,samsoniteofficial,no,https://www.facebook.com/samsoniteofficial/,0.02,2450
183971008309704,Sweet T's Bakeshop,,40033,Bakery,sweettsbakeshop,yes,https://www.facebook.com/sweettsbakeshop/,0.09,617
179050858774245,Daughter,,885887,Musician/Band,ohdaughter,yes,https://www.facebook.com/ohdaughter/,0.01,12467
103541599689404,High Highs,,34105,Musician/Band,highhighs,yes,https://www.facebook.com/highhighs/,0.0,49
176647195706304,Elle King,,182881,Musician/Band,ElleKingMusic,yes,https://www.facebook.com/ElleKingMusic/,0.04,378
131473743539636,Kuroma,,3340,Musician/Band,RealKuroma,yes,https://www.facebook.com/RealKuroma/,0.0,4
323339491053960,Daughn Gibson,,8389,Musician/Band,daughngibson,yes,https://www.facebook.com/daughngibson/,0.0,7
338767125354,The Stepkids,,14815,Musician/Band,thestepkids,yes,https://www.facebook.com/thestepkids/,0.0,14
33531487937,Sea Wolf,,97874,Musician/Band,seawolf,yes,https://www.facebook.com/seawolf/,0.0,93
158723074188678,Conveyor,,1829,Musician/Band,therealconveyor,yes,https://www.facebook.com/therealconveyor/,0.0,1
281274158594891,Team Spirit,,6364,Musician/Band,goteamspirit,yes,https://www.facebook.com/goteamspirit/,0.0,4
136989346362822,The Last Bison,,24606,Musician/Band,TheLastBison,yes,https://www.facebook.com/TheLastBison/,0.01,9
376170399086735,DIIV,,174146,Musician/Band,diivnyc,yes,https://www.facebook.com/diivnyc/,0.01,1679
191386360902154,Fort Lean,,4389,Musician/Band,fortlean,yes,https://www.facebook.com/fortlean/,0.0,3
195108873844560,Deap Vally,,81017,Musician/Band,deapvally,yes,https://www.facebook.com/deapvally/,0.04,453
205275159501579,Roadkill Ghost Choir,,12536,Musician/Band,roadkillghostchoir,no,https://www.facebook.com/roadkillghostchoir/,0.01,10
166063703477141,Guards,,11401,Musician/Band,Guardsmusic,yes,https://www.facebook.com/Guardsmusic/,0.0,88
367200746330,Of Monsters and Men,,2209982,Musician/Band,ofmonstersandmen,yes,https://www.facebook.com/ofmonstersandmen/,0.01,10443
10461186460,Ben & Jerry's,,8575936,Product/Service,benandjerrysUS,yes,https://www.facebook.com/benandjerrysUS/,0.61,23958
22619503128,Glassnote Records,,18283,Record Label,glassnote,yes,https://www.facebook.com/glassnote/,0.04,114
223634344314189,Jam In the Van,,29134,Music Production Studio,Jaminthevan,yes,https://www.facebook.com/Jaminthevan/,0.04,409
231408410531,Curb Your Enthusiasm,,1459178,TV Show,curbyourenthusiasm,yes,https://www.facebook.com/curbyourenthusiasm/,0.0,2784
31525933490,The Flavor Savers,,2195,Musician/Band,theflavorsavers,yes,https://www.facebook.com/theflavorsavers/,0.01,13
149493575106167,Moshe Kasher,,3624,Public Figure,,no,https://www.facebook.com/pages/Moshe-Kasher/149493575106167,0.0,0
156729114389443,Electric Guest,,102288,Musician/Band,electricguest,yes,https://www.facebook.com/electricguest/,0.02,1569
159240067038,Marc Maron,,173596,Comedian,WTFPodcast,yes,https://www.facebook.com/WTFPodcast/,0.04,4382
136412376413899,Kyle Kinane Comedy,,14691,Comedian,KyleKinaneComedy,yes,https://www.facebook.com/KyleKinaneComedy/,0.01,72
23272202302,The Dirty Guv'nahs,,25576,Musician/Band,thedirtyguvnahs,yes,https://www.facebook.com/thedirtyguvnahs/,0.0,22
73869905795,Matt Besser,,2606,Comedian,i4hMattBesser,yes,https://www.facebook.com/i4hMattBesser/,0.04,23
22988219759,Marcus Monroe,,4913,Comedian,marcusjuggles,yes,https://www.facebook.com/marcusjuggles/,0.02,295
147317198708292,JB Smoove,,53446,Comedian,ohsnapjbsmoove,yes,https://www.facebook.com/ohsnapjbsmoove/,0.01,156
305672749483532,David Koechner,,51130,Actor,dkoechner,yes,https://www.facebook.com/dkoechner/,0.02,493
345380271814,"Big Event Slides, All Around Amusements",,1438,Party Supply & Rental Shop,BigEventSlides,yes,https://www.facebook.com/BigEventSlides/,0.01,2
11314775655,ItsTheReal,,2217,Musician/Band,itsthereal,yes,https://www.facebook.com/itsthereal/,0.02,23
31508205711,Fun.,,4500281,Musician/Band,ournameisfun,no,https://www.facebook.com/ournameisfun/,0.0,3355
30979185878,Yuna,,1943765,Musician/Band,yunamusic,no,https://www.facebook.com/yunamusic/,0.01,13866
126320400715251,Water Knot,,5752,Musician/Band,Waterknot,yes,https://www.facebook.com/Waterknot/,0.0,4
10264959650,Valient Thorr,,32688,Musician/Band,valientthorr,yes,https://www.facebook.com/valientthorr/,0.04,733
17445261887,TRIXIE WHITLEY,,53567,Music,trixiewhitley,yes,https://www.facebook.com/trixiewhitley/,0.01,60
193850467337020,Stooges Brass Band,,5499,Musician/Band,stoogesbrassbandpage,yes,https://www.facebook.com/stoogesbrassbandpage/,0.01,14
153634447994895,The Staves,,98102,Musician/Band,TheStaves,yes,https://www.facebook.com/TheStaves/,0.03,1095
42351125266,The Silent Comedy,,27315,Musician/Band,TheSilentComedyMusic,yes,https://www.facebook.com/TheSilentComedyMusic/,0.0,80
106851086004030,THE MAIN SQUEEZE,,27215,Musician/Band,mainsqueezemusic,yes,https://www.facebook.com/mainsqueezemusic/,0.02,400
5659759985,TAUK,,42327,Musician/Band,taukband,yes,https://www.facebook.com/taukband/,0.03,456
57692523195,Sister Sparrow & The Dirty Birds,,32362,Musician/Band,SisterSparrow,yes,https://www.facebook.com/SisterSparrow/,0.01,1982
6459954092,Robert Francis,,42439,Musician/Band,robertfrancisofficial,yes,https://www.facebook.com/robertfrancisofficial/,0.0,31
190379764316208,Robert Ellis,,17935,Musician/Band,robertellismusic,yes,https://www.facebook.com/robertellismusic/,0.01,180
49768013468,Rollin' In The Hay,,8702,Musician/Band,RollinInthehay,yes,https://www.facebook.com/RollinInthehay/,0.01,105
110257905667658,Pujol,,8370,Musician/Band,PUJOLDOTCOM,yes,https://www.facebook.com/PUJOLDOTCOM/,0.02,64
170759909645703,Paladino,,352,Musician/Band,PaladinoCountryMusic,yes,https://www.facebook.com/PaladinoCountryMusic/,0.0,0
251469860254,Oberhofer,,38665,Interest,OberhoferJamz,yes,https://www.facebook.com/OberhoferJamz/,0.0,49
110631152284833,MonstrO,,6218,Musician/Band,monstroband,yes,https://www.facebook.com/monstroband/,0.0,6
141663097475,Matt Sucich,,2239,Musician/Band,MattSucich,yes,https://www.facebook.com/MattSucich/,0.02,24
145555835472975,Marina Orchestra,,1523,Musician/Band,MarinaOrchestra,yes,https://www.facebook.com/MarinaOrchestra/,0.02,37
281957453824,Machines Are People Too,,4957,Musician/Band,MachinesArePeopleToo,yes,https://www.facebook.com/MachinesArePeopleToo/,0.0,7
8992692902,LP,,348152,Musician/Band,iamLP,yes,https://www.facebook.com/iamLP/,0.02,6148
9746253771,Katie Herzig,,33475,Musician/Band,katieherzigmusic,yes,https://www.facebook.com/katieherzigmusic/,0.0,29
65181120016,Jukebox the Ghost,,57374,Musician/Band,jukeboxtheghost,yes,https://www.facebook.com/jukeboxtheghost/,0.02,569
93003352851,Skyway Man,,1921,Musician/Band,skywaymanband,yes,https://www.facebook.com/skywaymanband/,0.02,75
66223406931,Honey Island Swamp Band,,12142,Musician/Band,honeyislandswampband,yes,https://www.facebook.com/honeyislandswampband/,0.04,128
7089923377,Hey Rosetta!,,57760,Musician/Band,heyrosetta,yes,https://www.facebook.com/heyrosetta/,0.01,203
17782266557,Glossary,,5793,Musician/Band,glossarytn,yes,https://www.facebook.com/glossarytn/,0.0,28
20118313733,The Deep Dark Woods,,16194,Musician/Band,thedeepdarkwoods,yes,https://www.facebook.com/thedeepdarkwoods/,0.0,107
56790846532,Clare and the Reasons,,3355,Musician/Band,clareandthereasons,yes,https://www.facebook.com/clareandthereasons/,0.0,7
136632049680211,Chuck Mead,,5444,Musician/Band,,yes,https://www.facebook.com/Chuck-Mead-136632049680211/,0.01,51
215849791791693,Cherub,,71178,Musician/Band,Cherublamusica,yes,https://www.facebook.com/Cherublamusica/,0.02,104
25642407951,CHAPPO,,8846,Musician/Band,chappomusic,yes,https://www.facebook.com/chappomusic/,0.01,8
196172863756318,Stranger Cat,,2642,Musician/Band,iamstrangercat,yes,https://www.facebook.com/iamstrangercat/,0.0,3
25717419995,Caitlin Rose,,18554,Interest,caitlinrosemusic,yes,https://www.facebook.com/caitlinrosemusic/,0.01,16
152921021442055,By Lightning,,542,Musician/Band,bylightning,yes,https://www.facebook.com/bylightning/,0.0,0
141780589090,Art vs Science,,88341,Musician/Band,artvsscience,yes,https://www.facebook.com/artvsscience/,0.01,107
195145647182518,Kenny Rogers,,2879310,Musician/Band,KennyRogersOfficial,yes,https://www.facebook.com/KennyRogersOfficial/,0.48,101549
117993374943831,Janka Nabay,,2285,Musician/Band,Janka.Nabay,yes,https://www.facebook.com/Janka.Nabay/,0.0,17
46155081515,Debo Band,,5718,Musician/Band,deboband,yes,https://www.facebook.com/deboband/,0.0,10
410747628951422,Khaira Arby,,3062,Musician/Band,KhairaArby,yes,https://www.facebook.com/KhairaArby/,0.0,43
131887060556,La-33,,160522,Musician/Band,la33orquesta,yes,https://www.facebook.com/la33orquesta/,0.05,631
108467608480,Red Baraat,,21381,Artist,redbaraatfans,yes,https://www.facebook.com/redbaraatfans/,0.05,246
372452554297,Pedrito Martinez Group,,44566,Musician/Band,pedritomartinezmusic,yes,https://www.facebook.com/pedritomartinezmusic/,0.02,710
420310961312256,Soberoo,,1032,Community,Soberoo,yes,https://www.facebook.com/Soberoo/,0.0,3
103770056328427,Darondo,,3108,Artist,,yes,https://www.facebook.com/pages/Darondo/103770056328427,0.0,0
152461311486732,Ali Wong,,132256,Comedian,aliwong,no,https://www.facebook.com/aliwong/,0.0,1231
101151559970982,Rory Scovel,,11827,Comedian,roryscovelcomedy,yes,https://www.facebook.com/roryscovelcomedy/,0.0,301
324206592787,Pete Holmes,,59492,Comedian,peteholmesshow,yes,https://www.facebook.com/peteholmesshow/,0.02,111
178803142475,Amy Schumer,,2727722,Comedian,AmySchumer,no,https://www.facebook.com/AmySchumer/,0.01,7781
42209207217,Garfunkel and Oates,,167686,Musician/Band,garfunkelandoates,yes,https://www.facebook.com/garfunkelandoates/,0.01,156
55331798718,Judah Friedlander,,21915,Comedian,JudahWorldChamp,yes,https://www.facebook.com/JudahWorldChamp/,0.01,12
236958086349114,Reggie Watts,,212925,Doctor,reggie.watts,yes,https://www.facebook.com/reggie.watts/,0.0,352
6840503663,Brian Posehn,,86200,Comedian,TheBrianPosehn,yes,https://www.facebook.com/TheBrianPosehn/,0.03,143
105547022813421,Marc Maron,,8135,Interest,,no,https://www.facebook.com/pages/Marc-Maron/105547022813421,0.0,0
47161016236,Rhys Darby,,266703,Public Figure,rhysdarby,no,https://www.facebook.com/rhysdarby/,0.03,1641
105638529514269,Steven Wright,,52482,Comedian,StevenWrightOfficial,yes,https://www.facebook.com/StevenWrightOfficial/,0.01,65
119467258083114,Colin Hay,,64337,Musician/Band,ColinHayMusic,yes,https://www.facebook.com/ColinHayMusic/,0.04,2011
33684446977,Sonicbids,,157164,Website,sonicbids,yes,https://www.facebook.com/sonicbids/,0.04,1787
49499914726,tune-yards,,145917,Musician/Band,tuneyards,yes,https://www.facebook.com/tuneyards/,0.01,380
130219880341027,AfroCubism,,7133,Musician/Band,AfroCubism,yes,https://www.facebook.com/AfroCubism/,0.0,11
6049803276,Umphrey's McGee,,265702,Musician/Band,umphreysmcgee,yes,https://www.facebook.com/umphreysmcgee/,0.04,7508
264949839558,Little Dragon,,392390,Musician/Band,littledragonpage,yes,https://www.facebook.com/littledragonpage/,0.02,4082
64294390660,St. Vincent,,478638,Musician/Band,St.Vincent,yes,https://www.facebook.com/St.Vincent/,0.0,617
20183801032,City and Colour,,930681,Musician/Band,cityandcolour,yes,https://www.facebook.com/cityandcolour/,0.01,1691
46463264174,The Civil Wars,,629939,Musician/Band,thecivilwars,no,https://www.facebook.com/thecivilwars/,0.0,484
266703217801,Young the Giant,,661317,Musician/Band,youngthegiant,yes,https://www.facebook.com/youngthegiant/,0.04,4324
8292469812,NEEDTOBREATHE,,571987,Musician/Band,NEEDTOBREATHE,yes,https://www.facebook.com/NEEDTOBREATHE/,0.08,11745
52955417738,Fitz & The Tantrums,,238265,Musician/Band,fitzandthetantrums,yes,https://www.facebook.com/fitzandthetantrums/,0.14,1207
339859416120941,Bad Brains,,539910,Musician/Band,badbrains,yes,https://www.facebook.com/badbrains/,0.04,3225
270715249602,YelaWolf,,2165470,Musician/Band,yelawolf,no,https://www.facebook.com/yelawolf/,0.06,30018
20029064440,Battles,,162838,Musician/Band,battlestheband,yes,https://www.facebook.com/battlestheband/,0.0,158
129712633771971,Danny Brown,,370700,Musician/Band,xdannyxbrownx,yes,https://www.facebook.com/xdannyxbrownx/,0.03,2580
36796762781,The Black Lips,,156885,Musician/Band,theblacklips,yes,https://www.facebook.com/theblacklips/,0.02,588
47738073741,Phantogram,,421812,Musician/Band,Phantogram,yes,https://www.facebook.com/Phantogram/,0.07,6784
153744411305383,Charles Bradley,,165654,Musician/Band,thecharlesbradley,yes,https://www.facebook.com/thecharlesbradley/,0.03,2784
5932128890,The Kooks,,2734358,Musician/Band,thekooksofficial,yes,https://www.facebook.com/thekooksofficial/,0.03,4003
21357031304,Kathleen Edwards Page,,29772,Musician/Band,kathleenedwardsmusic,yes,https://www.facebook.com/kathleenedwardsmusic/,0.02,363
139551002741248,Mimosa,,92690,Musician/Band,mimosamuzik,yes,https://www.facebook.com/mimosamuzik/,0.0,112
182793228220,Das Racist,,77262,Musician/Band,,yes,https://www.facebook.com/Das-Racist-182793228220/,0.0,97
9476693191,Delta Spirit,,83146,Musician/Band,Deltaspirit,yes,https://www.facebook.com/Deltaspirit/,0.01,77
25670526574,Dumpstaphunk,,65431,Musician/Band,DumpstaphunkNOLA,yes,https://www.facebook.com/DumpstaphunkNOLA/,0.03,612
19798332040,Laura Marling,,239650,Musician/Band,lauramarling,yes,https://www.facebook.com/lauramarling/,0.02,1221
116796165021821,Mogwai,,601614,Musician/Band,mogwai,no,https://www.facebook.com/mogwai/,0.03,4607
330778070297798,The War On Drugs,,248504,Musician/Band,thewarondrugs,yes,https://www.facebook.com/thewarondrugs/,0.03,7915
112110662139708,The War on Drugs,,19079,Interest,,no,https://www.facebook.com/pages/The-War-on-Drugs/112110662139708,0.0,0
133404872392,Ben Howard,,914837,Musician/Band,benhowardmusic,yes,https://www.facebook.com/benhowardmusic/,0.04,983
122624477750940,GROUPLOVE,,547124,Musician/Band,GROUPLOVE,yes,https://www.facebook.com/GROUPLOVE/,0.21,1357
21006874243,Blind Pilot,,117911,Musician/Band,BlindPilot,yes,https://www.facebook.com/BlindPilot/,0.01,1254
5641964860,ALO,,33373,Musician/Band,animalliberationorchestra,yes,https://www.facebook.com/animalliberationorchestra/,0.01,66
8364692300,The Devil Makes Three,,142881,Musician/Band,thedevilmakesthreemusic,yes,https://www.facebook.com/thedevilmakesthreemusic/,0.01,2531
16468306815,White Denim,,64716,Musician/Band,whitedenimmusic,yes,https://www.facebook.com/whitedenimmusic/,0.01,135
355931471247,Ema,,2033,Musician/Band,ema.world,yes,https://www.facebook.com/ema.world/,0.01,1
8612753841,K.Flay,,108883,Musician/Band,kflaymusic,yes,https://www.facebook.com/kflaymusic/,0.05,2707
6511276914,THE LONELY FOREST,,19074,Musician/Band,thelonelyforest,yes,https://www.facebook.com/thelonelyforest/,0.0,9
174875592551893,Mariachi El Bronx,,40730,Musician/Band,mariachielbronx,yes,https://www.facebook.com/mariachielbronx/,0.01,55
105303446176261,Big Freedia,,425685,Musician/Band,bigfreedia,yes,https://www.facebook.com/bigfreedia/,0.06,41031
120724947970950,JR JR,,70992,Musician/Band,jrjr,yes,https://www.facebook.com/jrjr/,0.02,131
33071951135,The Soul Rebels,,449945,Musician/Band,soulrebelsbrassband,yes,https://www.facebook.com/soulrebelsbrassband/,0.09,44338
58323625684,Kvelertak,,148729,Musician/Band,Kvelertak,yes,https://www.facebook.com/Kvelertak/,0.02,645
37044186512,SOJA,,4457938,Musician/Band,soja,yes,https://www.facebook.com/soja/,0.02,9147
41439593144,Big Gigantic,,252241,Musician/Band,BigGigantic,yes,https://www.facebook.com/BigGigantic/,0.01,3466
38169858619,Sarah Jarosz,,77920,Musician/Band,sarahjaroszmusic,yes,https://www.facebook.com/sarahjaroszmusic/,0.04,692
98121449576,ORGŌNE,,29784,Musician/Band,Orgone.Official,yes,https://www.facebook.com/Orgone.Official/,0.03,552
53783138931,Major Lazer,,3793708,Musician/Band,majorlazer,yes,https://www.facebook.com/majorlazer/,0.02,25864
125173346802,Mac Miller,,5219569,Musician/Band,macmillerfans,yes,https://www.facebook.com/macmillerfans/,0.01,4924
189728564390845,Spectrum Road,,4354,Musician/Band,SpectrumRoad,yes,https://www.facebook.com/SpectrumRoad/,0.0,2
7996074839,Flogging Molly,,1257839,Musician/Band,floggingmolly,yes,https://www.facebook.com/floggingmolly/,0.03,5922
49581355512,Ludacris,,20329733,Musician/Band,Ludacris,no,https://www.facebook.com/Ludacris/,0.07,440181
240430339357448,Black Star,,151470,Musician/Band,BlackStarHub,yes,https://www.facebook.com/BlackStarHub/,0.0,232
44596990399,Alice Cooper,,4495621,Musician/Band,AliceCooper,yes,https://www.facebook.com/AliceCooper/,0.04,67365
132845190077946,The Roots,,1587602,Musician/Band,TheRoots,no,https://www.facebook.com/TheRoots/,0.01,23508
6519137812,Feist,,965776,Musician/Band,feist,yes,https://www.facebook.com/feist/,0.02,3493
8521356202,DISPATCH,,307981,Musician/Band,dispatch,yes,https://www.facebook.com/dispatch/,0.05,2219
27067972576,Aziz Ansari,,1057442,Public Figure,azizansari,yes,https://www.facebook.com/azizansari/,0.0,1311
119702488081975,Skrillex,,20320530,Musician/Band,skrillex,yes,https://www.facebook.com/skrillex/,0.25,45063
326149431743,Foster The People,,4584880,Musician/Band,fosterthepeople,yes,https://www.facebook.com/fosterthepeople/,0.09,19241
129599657069433,The Shins,,759065,Musician/Band,theshins,no,https://www.facebook.com/theshins/,0.03,6196
90738729415,Bon Iver,,2031176,Musician/Band,boniverwi,yes,https://www.facebook.com/boniverwi/,0.01,5263
8216394139,The Beach Boys,,1981024,Musician/Band,thebeachboys,no,https://www.facebook.com/thebeachboys/,0.01,2301
8335563918,Red Hot Chili Peppers,,28230406,Musician/Band,ChiliPeppers,yes,https://www.facebook.com/ChiliPeppers/,0.03,63084
22476490672,Daft Punk,,13442894,Musician/Band,daftpunk,no,https://www.facebook.com/daftpunk/,0.0,9123
6458611289,Phish,,696119,Musician/Band,phish,no,https://www.facebook.com/phish/,0.15,14524
6979332244,Radiohead,,11875804,Musician/Band,radiohead,yes,https://www.facebook.com/radiohead/,0.01,16270
10212595263,Metallica,,37536931,Website,Metallica,no,https://www.facebook.com/Metallica/,0.06,426446
30382852317,成龍 Jackie Chan,,64255992,Film Director,jackie,no,https://www.facebook.com/jackie/,0.01,456459
21411215352,Sublime,,5231964,Musician/Band,Sublime,yes,https://www.facebook.com/Sublime/,0.07,36202
30899502664,David Bowie,,6969558,Musician/Band,davidbowie,no,https://www.facebook.com/davidbowie/,0.02,5846
12673567174,Eric Clapton,,9408362,Musician/Band,ericclapton,no,https://www.facebook.com/ericclapton/,0.0,6488
117533210756,Bob Marley,,73675447,Musician/Band,BobMarley,no,https://www.facebook.com/BobMarley/,0.12,160285
12229005844,Janis Joplin,,7603450,Musician/Band,janisjoplin,no,https://www.facebook.com/janisjoplin/,0.04,35734
8305888286,The Rolling Stones,,20019512,Musician/Band,therollingstones,no,https://www.facebook.com/therollingstones/,0.03,51355
117342865147,Dr Dre,,14571913,Musician/Band,DrDre,yes,https://www.facebook.com/DrDre/,0.32,16964
598667513517486,McLovin,,4217330,Website,chickachickayeah,no,https://www.facebook.com/chickachickayeah/,0.16,953591
41289363957,Bone Thugs-N-Harmony,,4698878,Musician/Band,OfficialBoneThugs,yes,https://www.facebook.com/OfficialBoneThugs/,0.51,333999
161545050527155,The Goonies,,3096186,Movie,thegooniesmovie,no,https://www.facebook.com/thegooniesmovie/,0.0,2616
137960336253553,The Golden Girls,,1847034,TV Show,GoldenGirls,no,https://www.facebook.com/GoldenGirls/,0.01,29443
28940545600,Beyoncé,,64326387,Musician/Band,beyonce,no,https://www.facebook.com/beyonce/,0.01,70582
126545588322,Rob Zombie,,5389563,Musician/Band,RobZombie,no,https://www.facebook.com/RobZombie/,0.03,14676
12597103452,Willie Nelson,,5370305,Musician/Band,WillieNelson,yes,https://www.facebook.com/WillieNelson/,0.68,102056
19703580904,Tom Petty and the Heartbreakers,,3247018,Musician/Band,tompetty,no,https://www.facebook.com/tompetty/,0.05,7482
27111825438,Will Ferrell,,10219147,Actor,WillFerrell,no,https://www.facebook.com/WillFerrell/,0.0,7917
18279403944,Beastie Boys,,3237443,Musician/Band,beastieboys,no,https://www.facebook.com/beastieboys/,0.0,4935
24932281961,Nutella,,32054547,Food & Beverage Company,Nutella,no,https://www.facebook.com/Nutella/,0.02,3834
19787971220,Nine Inch Nails,,3584634,Musician/Band,ninofficial,no,https://www.facebook.com/ninofficial/,0.0,3630
64386671720,Kenny Powers of Eastbound & Down,,1354971,TV Show,EastboundandDown,yes,https://www.facebook.com/EastboundandDown/,0.0,1286
21872489496,Modest Mouse,,1840130,Musician/Band,ModestMouse,yes,https://www.facebook.com/ModestMouse/,0.0,4090
6394861658,Grateful Dead,,2000120,Musician/Band,gratefuldead,yes,https://www.facebook.com/gratefuldead/,0.18,10442
121780714940,Body Language,,36028,Musician/Band,bodylanguagemusic,yes,https://www.facebook.com/bodylanguagemusic/,0.01,39
